lng,lat,farm,secret,server,ident
-121.903756,37.035886,3,e78bfab4ca,2812,9037317271
-121.896384,37.047225,8,e273783713,7402,9039480308
-121.894267,37.047675,6,81a96150d3,5487,9037264903
-121.892706,37.050197,4,63fef0f228,3780,9037282397
-121.894162,37.047619,6,5c923a6bf2,5477,9037273335
-121.901451,37.044333,8,91a2e1a39a,7435,9037237787
-121.900762,37.043877,6,cd5a5fa393,5345,9037244805
-121.8995,36.976833,4,c63c147242,3719,9028728527
-121.902626,36.977692,8,9259aee0bc,7417,9030879812
-121.902626,36.977692,9,a91797a830,8543,9003714250
-121.857334,37.0,3,dd4a97e00c,2821,8955361607
-121.927333,36.9885,4,8c0f8ca43d,3769,8955915642
-121.916809,37.029972,9,8ee076a9dc,8419,8952593235
-121.927509,37.025455,4,dea6d28cb0,3741,8953787048
-121.903834,36.978333,6,353cd9bf12,5453,8937354587
-121.903834,36.978333,6,dc552b2cb3,5327,8937972908
-121.904001,36.978333,8,0ffa509097,7328,8918464319
-121.904001,36.978333,4,e35c1f989d,3823,8918450779
-121.903834,36.978166,8,e2d4041430,7389,8919060292
-121.904001,36.978333,4,58dbd0c433,3701,8918381265
-121.904001,36.9785,8,801e699f99,7307,8918393587
-121.915334,37.044,8,8c8d49b852,7325,8918344825
-121.904001,36.978166,8,7e78632af7,7330,8918933472
-121.915167,37.044,3,a0e8e263d9,2817,8918360567
-121.915334,37.044,8,cf82b1d85b,7407,8918331017
-121.904001,36.978166,6,849ca7fdce,5443,8918278783
-121.904001,36.978166,6,7c48fb295a,5347,8918242955
-121.904001,36.978166,6,f827376a45,5441,8918883388
-121.904001,36.978166,6,1c0d590829,5457,8918868298
-121.904001,36.978166,3,006dbf1caf,2808,8918300295
-121.904001,36.978166,4,768ab38d41,3685,8918843968
-121.902237,36.978337,4,bcb836d18c,3775,8904095635
-121.8573,37.01129,8,50f70e51c8,7299,8875837175
-121.856617,37.012019,4,9206f30c2f,3791,8857289913
-121.903382,36.977841,4,d267acd3f2,3762,8849703974
-121.927333,36.9885,9,fe853e1675,8259,8830836634
-121.927333,36.9885,3,0c90d3822e,2891,8830228940
-121.927333,36.9885,4,20510ca918,3820,8830067172
-121.927333,36.9885,8,85164d7f23,7375,8828739292
-121.921435,36.987224,9,40bd848bbc,8256,8712260847
-121.903667,37.025333,9,13435f7b2b,8135,8710093121
-121.895334,36.9755,9,8f5856cef2,8557,8711171918
-121.8625,37.0,9,7859be0339,8393,8707846329
-121.933558,36.980325,9,4abdb3b4a6,8543,8707514843
-121.898288,36.977666,9,35d28b48e4,8550,8708640886
-121.900286,36.977234,9,05b57e3754,8415,8707527363
-121.898288,36.977666,9,9459546f51,8258,8707521701
-121.924424,36.988293,9,6d0a8400a4,8113,8703956882
-121.8806,36.979717,9,9fc61a3918,8399,8685544817
-121.924767,36.98933,9,caee519131,8543,8680530923
-121.882441,37.008292,9,5cc26757a1,8529,8676283735
-121.827166,37.03274,9,578e215568,8393,8667748769
-121.882441,37.008292,9,0c864903b7,8109,8656150379
-121.906143,36.977916,9,0da0dd001a,8384,8652551721
-121.882441,37.008292,9,c1685e99bf,8381,8649811677
-121.882441,37.008292,9,63c77043f9,8528,8649783231
-121.899189,36.979055,9,03bede3318,8397,8649401953
-121.899189,36.979055,9,6ea6647b09,8119,8650503868
-121.895334,37.0325,9,223f170319,8113,8648290983
-121.895334,37.0325,9,e5be7b4f66,8404,8649392228
-121.895334,37.0325,9,9be497933b,8526,8649393510
-121.905834,36.9835,9,4b951bdef0,8120,8647568320
-121.905834,36.9835,9,8ce890ed74,8125,8647569058
-121.905834,36.9835,9,98b4b3dc77,8520,8647566966
-121.900167,36.978333,9,bc6e01e581,8255,8646468399
-121.905834,36.9835,9,88364e234a,8524,8647570466
-121.905834,36.9835,9,5f8e2cec2d,8396,8646473937
-121.900167,36.978333,9,3c675f3030,8380,8646468781
-121.905834,36.9835,9,41291e38d8,8400,8646471215
-121.905667,36.983333,9,a66646562d,8543,8647566334
-121.905834,36.9835,9,79e231a891,8252,8646471617
-121.905834,36.9835,9,95c822ef63,8106,8647569684
-121.905834,36.983666,9,9a0766e104,8256,8646475177
-121.905834,36.983666,9,0312fd6a01,8545,8647570892
-121.900167,36.978333,9,f520ec38f5,8119,8646468085
-121.933775,36.980229,9,43eac333e0,8255,8643739019
-121.933775,36.980229,9,40a31b7372,8122,8643519397
-121.927333,36.9885,9,afb3d3dd13,8381,8631493661
-121.905167,37.013833,9,5c921c2841,8525,8605935617
-121.927031,36.98701,9,2fe0eda7a0,8521,8599299344
-121.9265,36.987666,9,50a17148c2,8375,8599282590
-121.9265,36.987,9,2c16f553a7,8365,8593454159
-121.932631,36.977901,9,3fccc312ac,8230,8594535656
-121.93263,36.977905,9,0e71ec9560,8240,8593437195
-121.932616,36.977909,9,5c198936d1,8370,8594534388
-121.93263,36.977908,9,d3048bce99,8389,8594528594
-121.932603,36.977858,9,6f30d7545c,8384,8594532596
-121.932605,36.97786,9,13c5b55c8b,8235,8593430695
-121.907667,36.9765,9,bd7ef27238,8531,8582291185
-121.924501,36.989,9,0a7b6b5390,8247,8580989811
-121.924334,36.988666,9,cbd5e52106,8111,8582092444
-121.924,36.988833,9,20b5001607,8523,8580990219
-121.923834,36.988666,9,e12d34777a,8250,8580991613
-121.924334,36.988833,9,0a608be672,8094,8580990939
-121.924,36.988833,9,01e5531d25,8512,8582091626
-121.9265,36.987,9,938ba754f6,8249,8578386680
-121.8885,37.054667,6,6b5c86d6fd,5468,8862091888
-121.893334,37.032666,9,2b213dc072,8518,8562899104
-121.893998,37.030666,9,0abff78807,8097,8561790993
-121.906503,37.002333,9,1d111cb68b,8518,8561790719
-121.879167,36.992,9,27c19e2692,8511,8560268649
-121.927333,36.9885,9,1bcdbdb4c4,8237,8558990218
-121.923029,36.990881,9,1fc304a278,8107,8555815931
-121.9287,36.98833,9,3ff668f2be,8371,8553989978
-121.927333,36.9885,9,f3fb4a4c4d,8376,8552642635
-121.887044,36.976312,9,c8764cc09c,8241,8549888779
-121.88771,36.976158,9,2b403a0924,8110,8549884439
-121.887559,36.975798,9,69b21fede1,8246,8550981262
-121.923415,36.991019,9,0379bc7ab4,8510,8543779030
-121.899039,36.9789,9,e2805bf115,8392,8542658997
-121.899061,36.9789,9,99a40170ea,8250,8543758152
-121.914598,37.028333,9,0812d3328a,8245,8540041040
-121.910348,37.008758,9,568e607cb4,8531,8538933429
-121.9085,37.006897,9,e2c26ef0e7,8247,8540040108
-121.924424,36.988293,9,c0b0f7bb1c,8235,8537778261
-121.885328,36.976663,9,ffe95ffca1,8368,8529836584
-121.90251,36.977215,9,20775ab254,8381,8522367916
-121.927333,36.9885,9,1283e7576b,8385,8516810943
-121.911635,36.974443,9,bbb0daeff1,8366,8542679653
-121.925168,36.989355,9,cd1f5a1534,8532,8508275318
-121.924424,36.988293,9,d48339b020,8087,8495652487
-121.917762,36.985519,9,f2628ce491,8371,8493283166
-121.924424,36.988293,9,bb3fd18531,8099,8491613543
-121.927166,36.9875,9,1b4bca48ac,8506,8487774656
-121.91172,36.976255,9,24e50871f9,8521,8480821766
-121.925168,36.989355,9,cd9a893c13,8237,8473559741
-121.928001,36.990166,9,752c437fbc,8501,8441728573
-121.9055,37.008666,9,897d8cfd39,8086,8441289727
-121.923834,36.9755,9,2ccaaed7ed,8073,8427826761
-121.923334,36.9755,9,12c65ed332,8367,8428919532
-121.887141,36.974512,9,73e00e943f,8189,8425860380
-121.927771,36.989836,9,231345678c,8048,8423480545
-121.927771,36.989836,9,fbd63759c0,8373,8421978276
-121.90711,36.978876,9,2a3ef251e6,8515,8418083396
-121.825911,36.992878,9,3ab77ee62d,8076,8407623452
-121.825911,36.992878,9,3c142b2d01,8072,8407623234
-121.825911,36.992878,9,0d6c9b59aa,8366,8406530543
-121.825911,36.992878,9,0143a54d1b,8044,8407623496
-121.825911,36.992878,9,2eb9b96c49,8094,8406531395
-121.825911,36.992878,9,9260ba526d,8088,8406531501
-121.825911,36.992878,9,7e9275ac55,8326,8399072587
-121.825911,36.992878,9,bd6b8a98ce,8332,8399072233
-121.887,37.031333,9,dc37a3b41b,8354,8398627947
-121.887167,37.031333,9,2eab2d3e29,8078,8398632325
-121.876167,37.035833,9,3945d70659,8188,8398601215
-121.8765,37.035666,9,ca2102d958,8232,8399693438
-121.887167,37.031333,9,a707f30dde,8089,8398619677
-121.876167,37.035833,9,30e95fc32b,8189,8399688452
-121.887,37.031333,9,4f7bf8ba7a,8218,8398623171
-121.876167,37.035833,9,194c0b3803,8515,8398543361
-121.8905,37.030833,9,1e31dc3ebe,8089,8398532107
-121.890334,37.030833,9,d1f231630f,8515,8399606042
-121.922334,36.975333,9,4174fa04b3,8361,8396674028
-121.922334,36.975333,9,81c3fcb01a,8470,8395595531
-121.922334,36.975333,9,0544f22256,8503,8396672168
-121.915969,36.987985,9,ab6e778cca,8473,8380131435
-121.915969,36.987985,9,f609139191,8332,8380132015
-121.915969,36.987985,9,0a05825491,8218,8381210952
-121.915969,36.987985,9,d4695d52ae,8078,8381210874
-121.915969,36.987985,9,23236a33f2,8370,8380131537
-121.915969,36.987985,9,dd8f7cbbe6,8470,8380131949
-121.909103,37.023113,9,13dbd334c0,8044,8369767282
-121.915969,36.987985,9,36325b3021,8089,8367776121
-121.915969,36.987985,9,15e76b3881,8366,8368831418
-121.915969,36.987985,9,1e7f9c7c93,8377,8367769323
-121.915969,36.987985,9,235fae384a,8324,8368849974
-121.915969,36.987985,9,7157f3bffc,8048,8368846882
-121.915969,36.987985,9,4232feba3a,8184,8368840242
-121.915969,36.987985,9,7a363fd6c5,8363,8368838744
-121.915969,36.987985,9,d286c0333b,8050,8367774811
-121.915969,36.987985,9,3563b38b31,8053,8368834658
-121.915969,36.987985,9,19a4764784,8325,8368831164
-121.915969,36.987985,9,cb68366771,8213,8368844948
-121.915969,36.987985,9,86cb074a93,8504,8367769743
-121.915969,36.987985,9,af458d54f9,8216,8368835238
-121.915969,36.987985,9,ed73574f08,8187,8367768123
-121.915969,36.987985,9,fe8cc94d01,8328,8367770149
-121.915969,36.987985,9,9c9a61e6e9,8044,8368849764
-121.915969,36.987985,9,61d5051731,8471,8367763835
-121.915969,36.987985,9,136894f0b0,8353,8367779183
-121.915969,36.987985,9,20e21cef93,8079,8368831642
-121.915969,36.987985,9,3a8ff8efd4,8511,8367778309
-121.915969,36.987985,9,d7982cd578,8185,8367777337
-121.915969,36.987985,9,e4c3cfbfa4,8511,8367768649
-121.915969,36.987985,9,c7d8a9b182,8236,8368841116
-121.915969,36.987985,9,bb013c3ae3,8055,8367780657
-121.915969,36.987985,9,4bf335fe54,8466,8368843502
-121.915969,36.987985,9,8606831e10,8225,8368840516
-121.915969,36.987985,9,d9fc799e9d,8354,8367774269
-121.915969,36.987985,9,9bed81aee2,8501,8368833222
-121.915969,36.987985,9,a61c109077,8043,8368835470
-121.915969,36.987985,9,aca8c5379a,8194,8367777695
-121.915969,36.987985,9,e5042521d1,8491,8368849282
-121.915969,36.987985,9,cf9229507d,8194,8367771317
-121.915969,36.987985,9,ab31e9e65b,8497,8368835962
-121.915969,36.987985,9,21fccce3ee,8332,8368848000
-121.906549,37.001661,9,9a94be37b6,8228,8363945822
-121.907992,36.98645,9,abb78aeaee,8375,8352445388
-121.907839,36.986391,9,fe02b74d62,8331,8352435528
-121.908201,36.992138,9,8b30093f43,8338,8270666705
-121.909564,36.990258,9,a913d4b56b,8200,8270664077
-121.908856,36.989361,9,2e1938497e,8220,8270663197
-121.908778,36.990036,9,fb00da81e6,8345,8271729252
-121.90827,36.992175,9,9edd1eb10f,8497,8271732670
-121.912178,36.974605,9,5520398410,8204,8267903030
-121.912178,36.974605,9,e1c7482978,8223,8266835601
-121.924424,36.988293,4,a6edbb777e,3674,9157842319
-121.885328,36.976663,9,aef5713238,8104,8528726875
-121.885328,36.976663,9,019b43c915,8092,8528725963
-121.903248,36.982775,9,0ab6d4830e,8233,8351376097
-121.903248,36.982775,9,c99ab364ee,8185,8351367789
-121.8945,37.030833,9,e71d2289a5,8498,8301878131
-121.906731,36.997627,9,e52853c01f,8070,8271736510
-121.90717,36.987688,9,7677fb290b,8078,8271725638
-121.908931,36.993119,9,35ea39184d,8057,8270668277
-121.908134,36.988036,9,5aa776cc7c,8197,8270661403
-121.908234,36.988322,9,dbd88379a5,8355,8271728354
-121.907773,36.99168,9,4c74aa744d,8477,8270667229
-121.884167,36.974333,9,ea056e917e,8359,8267686993
-121.904125,37.03668,9,e976d956a5,8198,8267281897
-121.91143,36.974361,9,73becc8aee,8205,8267906580
-121.785167,36.2505,8,994f593f5c,7359,9372071670
-121.785947,36.25349,4,aae7078a57,3821,9335277582
-121.78482,36.24898,4,ba53ba3543,3771,9062806819
-121.787109,36.245744,8,7574a1c377,7405,9029639727
-121.787109,36.245744,4,03da1ba007,3735,9031870754
-121.786167,36.248352,8,0d5e26b83b,7306,9031832986
-121.789034,36.251913,6,7af0a561e0,5444,9029560265
-121.788764,36.251411,4,6300b68d8f,3763,9031788888
-121.785947,36.250468,9,ddaac2c7c7,8408,9004080786
-121.783667,36.2525,3,db2de388ea,2831,8930443412
-121.783667,36.2525,4,a37dcb2289,3760,8930397660
-121.783667,36.2525,4,9bb16b5a7c,3798,8930421870
-121.783667,36.2525,4,30e93e1d81,3775,8930479982
-121.78362,36.252638,8,e79c391ca5,7368,8896120935
-121.785947,36.250468,8,fdef8096c1,7412,8884705084
-121.78348,36.2526,8,64b102c017,7284,8837860868
-121.784345,36.252455,6,2793d026d4,5461,8837224089
-121.783972,36.252412,6,1fb0717a7f,5459,8837228061
-121.784345,36.252455,4,ddac38225b,3737,8837227335
-121.784345,36.252455,4,60bcf1c35d,3695,8837224881
-121.783752,36.25324,3,3a8779eddd,2878,8837863598
-121.783583,36.25274,9,d0a3dc5bc0,8126,8837231505
-121.78341,36.252785,4,b9310fe38e,3727,8837229375
-121.783405,36.25269,4,9cfbcce43f,3762,8837228661
-121.783508,36.252585,6,e96eb0d9c0,5443,8837230743
-121.783778,36.253195,3,c6907e315b,2866,8837231895
-121.784345,36.252455,4,748dbf79ff,3759,8837856268
-121.784027,36.255142,6,b65650cff2,5325,8837233763
-121.784345,36.252455,9,437f581948,8122,8837372484
-121.784345,36.252455,6,806b350dcc,5467,8837373942
-121.783778,36.253195,8,e843c65ef3,7312,8837380006
-121.784345,36.252455,9,91e416d83a,8115,8837375608
-121.783972,36.252412,4,777a261b5b,3702,8836744399
-121.78341,36.252785,9,597564f7ba,8255,8837377508
-121.783405,36.25269,8,937a093be7,7326,8836744831
-121.784027,36.255142,8,6b0d4f9ec9,7282,8837382202
-121.78348,36.2526,3,e83c76031f,2848,8837378056
-121.783752,36.25324,9,293c7af964,8117,8837380880
-121.784345,36.252455,4,ab73b913b6,3807,8837373260
-121.783583,36.25274,8,e8c8370dbb,7287,8837379552
-121.783508,36.252585,9,16fda199a2,8533,8836747043
-121.785947,36.250468,4,8aeaf2e2cd,3801,8832981618
-121.787,36.245666,8,271a229972,7294,8728809347
-121.785834,36.2485,8,cf7be0a6a1,7306,8729927680
-121.787167,36.249,8,150bc95fcb,7381,8729928926
-121.783667,36.2525,9,50b635879c,8543,8703184143
-121.783334,36.252666,9,83dfe34f27,8262,8686212966
-121.785947,36.250468,9,2b2045956d,8260,8666508069
-121.785947,36.250468,9,3bc13372ef,8262,8667615376
-121.787212,36.253294,9,a3d29f1da4,8093,8479763945
-121.785667,36.2505,9,dcc139d583,8080,8401221034
-121.785334,36.250666,9,9e3cf3ed1b,8516,8400104797
-121.787006,36.253586,9,ed5b35773b,8356,8365695966
-121.787006,36.253586,9,03550a2cc9,8081,8364625859
-121.785947,36.250468,9,dec6ce9334,8211,8312656794
-121.784448,36.250725,9,91102ed231,8350,8243007737
-121.783478,36.251025,9,3f28a0b002,8480,8243008855
-121.783709,36.252488,9,e64c6a91df,8068,8206520550
-121.78522,36.251227,9,f8fbafbf16,8057,8190065765
-121.7835,36.254,9,c9bc60a6ec,8479,8189402584
-121.784167,36.252166,9,baa516aa41,8197,8189401740
-121.783667,36.254166,9,62a5114996,8208,8188324261
-121.784167,36.252166,9,45463ecb20,8346,8189400902
-121.783662,36.254169,9,b9a2ca7729,8200,8188998376
-121.783948,36.254602,9,cb91e4e279,8066,8185468423
-121.783728,36.25295,9,b0601898db,8061,8179036026
-121.785947,36.250468,8,1196d84936,7123,8167220601
-121.783706,36.252652,9,3469577a94,8342,8161447991
-121.786013,36.253464,9,884dc7aa87,8198,8152688048
-121.786365,36.250312,9,c9dc38d081,8466,8147689260
-121.78587,36.2513,9,58b2380894,8055,8125680430
-121.787167,36.252833,9,916c56e8e5,8170,8071917646
-121.787333,36.253,9,dc8617ea26,8317,8071921322
-121.785947,36.250468,9,103020a4a6,8177,8057172630
-121.786013,36.253464,9,70979f5820,8035,8055168275
-121.787996,36.2518,9,3869086afd,8450,8051804584
-121.786773,36.249274,9,2cd35f3437,8456,8051797629
-121.7835,36.253,9,b3d3fe8d55,8437,7935146540
-123.793562,39.48569,8,c30b8832d3,7373,9256237563
-123.807623,39.458386,4,f2bee94865,3779,9011448845
-123.807762,39.458369,9,8238618c14,8409,9012634904
-123.806834,39.462,8,b8de9a749a,7340,8982995106
-123.8075,39.458833,6,63c803a466,5321,8982946588
-123.790542,39.491541,6,c3db858d9c,5466,8954406291
-123.79302,39.489419,4,bb66c861fa,3770,8955589958
-123.790542,39.491541,3,24846c15bb,2841,8955616040
-123.806495,39.459719,9,bb12722327,8138,8955581802
-123.790542,39.491541,3,db82084514,2865,8954415049
-123.790542,39.491541,8,3d0f073a6e,7373,8955592418
-123.790512,39.491611,4,c89f54d6b4,3775,8955553732
-123.790542,39.491541,4,6d094b9974,3691,8954402343
-123.790542,39.491541,9,35314e3461,8117,8954417261
-123.790542,39.491541,3,51829e2fb3,2859,8954404001
-123.790542,39.491541,9,13a3f7f90a,8413,8955614608
-123.790542,39.491541,4,fb9ea48511,3680,8954401467
-123.796481,39.490011,8,d490d83173,7383,8955584496
-123.790542,39.491541,9,a22445a9ab,8553,8954397865
-123.790542,39.491541,9,3be017865a,8134,8954403159
-123.791212,39.48848,8,9a9273f3c1,7418,8955589054
-123.790542,39.491541,6,5c792d7d42,5450,8955608584
-123.790542,39.491541,6,d8eafe239b,5441,8954422995
-123.790542,39.491541,4,b234f9ca1a,3819,8955613778
-123.790542,39.491541,4,1fd2fcd858,3778,8954410507
-123.790542,39.491541,8,706a5da651,7442,8954420575
-123.79572,39.488861,3,05b8210653,2843,8955585258
-123.790542,39.491541,6,d70a791945,5327,8954421877
-123.790542,39.491541,3,43eb82c9c6,2892,8954409669
-123.790542,39.491541,6,65f354a8b3,5346,8954400663
-123.790512,39.491611,8,33a36f0e2d,7313,8954358539
-123.790462,39.48853,8,622e71c0d3,7414,8954394541
-123.7953,39.490911,4,44194e12e5,3744,8954389429
-123.790542,39.491541,4,f0cf86a0f7,3819,8954416523
-123.790542,39.491541,4,580be60a9c,3739,8955607686
-123.790512,39.491611,3,0763da8641,2842,8954356875
-123.790542,39.491541,4,61a437ce5b,3761,8954417929
-123.790542,39.491541,4,96706d48c9,3826,8954407797
-123.790512,39.491611,4,0a43b91d0a,3768,8954351945
-123.790384,39.491602,4,50903663f2,3789,8954388745
-123.78942,39.488138,8,1d81ab2eb9,7437,8955587496
-123.790542,39.491541,9,2ccbe8ec5f,8265,8954408867
-123.790542,39.491541,3,899059fa94,2879,8954415825
-123.790512,39.491611,6,6a3e2a1cb6,5448,8955553152
-123.790542,39.491541,6,e36fa9b6a0,5447,8955619590
-123.790512,39.491611,4,38e1c15dc4,3758,8955549956
-123.790542,39.491541,4,8e5bb0e53a,3748,8955618876
-123.790512,39.491611,9,dae69b6c9f,8271,8955548992
-123.795431,39.4886,4,d2ace39207,3710,8955585992
-123.790542,39.491541,8,c3595d7e49,7364,8954425315
-123.790542,39.491541,9,7e7513965f,8271,8954406977
-123.790542,39.491541,8,368ba08a72,7443,8955599110
-123.790081,39.487261,4,648bfe3def,3684,8954393097
-123.804996,39.474315,9,f965c15e80,8533,8846366014
-123.804459,39.473636,3,9a266221f1,2854,8845746691
-123.803429,39.473737,6,187992e6a1,5331,8846363592
-123.803558,39.47405,9,4a98840934,8556,8846363586
-123.804867,39.474315,8,4d48b00d3e,7349,8846363464
-123.808167,39.458333,9,ba86f7b80a,8412,8816672265
-123.798834,39.489333,4,bf0f0a9cd8,3683,8779449898
-123.8005,39.489333,6,e645553ded,5445,8772894435
-123.8005,39.489333,8,e1b4e25454,7411,8779416374
-123.8005,39.489333,3,2fe15a0022,2839,8772826775
-123.8005,39.489333,3,d8f2bdf4b5,2809,8772803047
-123.8005,39.489333,4,f07a58fd93,3769,8778933844
-123.8005,39.489333,8,603e862bb4,7304,8772348417
-123.8005,39.489333,6,784490c0ae,5335,8772332915
-123.8005,39.489333,4,b62302ff56,3808,8772148459
-123.796834,39.488,3,6122b1c95d,2835,8772111293
-123.8005,39.489333,3,3f4f62d7f9,2812,8772129521
-123.797711,39.488972,4,6cfe259df6,3740,8771990383
-123.796834,39.488,9,9134f21f55,8408,8778640834
-123.797711,39.488972,3,3b266eb1e8,2860,8772052141
-123.797711,39.488972,3,2c40d60391,2846,8778582690
-123.797711,39.488972,9,0691be207b,8255,8778529350
-123.796834,39.488,8,11d2be2aab,7455,8778347574
-123.796207,39.4895,8,22d9287740,7063,8732564026
-123.796207,39.4895,8,74e91ed89c,7023,8731452733
-123.796207,39.4895,8,861cfcf6e8,7456,8730533210
-123.797711,39.488972,8,7cdd0744c9,7398,8718828525
-123.789167,39.49145,9,c194bfc542,8254,8602910413
-123.807731,39.46291,9,85d47d2a27,8511,8597247869
-123.809373,39.461494,9,de34aa4f85,8521,8597246445
-123.804566,39.489568,9,8e41ded9b2,8237,8598350684
-123.803667,39.489333,9,a6e33e1c9a,8515,8544155884
-123.804667,39.489666,9,a0e1a5d5b9,8088,8544157446
-123.807166,39.459666,9,8fed1faf2a,8085,8501287396
-123.807,39.459666,9,e440e0a83a,8510,8500178569
-123.807,39.459666,9,d35443a961,8089,8500181403
